link_id,road_name,max_spd,rd_rank_h,rd_type_h,rest_veh_h,rest_w,rest_h,remark,coordinates
2190108100,산남로,60,시·군도,일반도로,모두통행가능,0,0,,"[126.710155173809, 37.6992569923306]; [126.711239875386, 37.6997253825657]; [126.711347962873, 37.6997253832202]; [126.712260743005, 37.6997337238444]"
2190171800,구산로,50,시·군도,교량,모두통행가능,0,0,,"[126.700628767763, 37.6844360940275]; [126.700606767558, 37.6843080250955]; [126.700570136886, 37.6840947427796]"
2190107400,곳산길,50,시·군도,일반도로,모두통행가능,0,0,,"[126.703199232672, 37.6827935393483]; [126.70311687847, 37.6827636910143]; [126.703130487782, 37.6823464611793]; [126.703130499838, 37.6823461799514]"
2190173100,구산로,50,시·군도,일반도로,모두통행가능,0,0,,"[126.70076354778, 37.6844214659519]; [126.700783423224, 37.684537087671]; [126.701106859902, 37.686420337524]; [126.701372641598, 37.6878898378082]; [126.701404065099, 37.6884682240317]"
2190208800,동서대로,80,지방도,일반도로,이륜차,0,0,,"[126.702500906753, 37.6961267769671]; [126.701672000158, 37.6956959996798]; [126.700748999961, 37.6952610001908]; [126.700754000147, 37.6952629995255]; [126.699845000199, 37.6948800002095]; [126.699378732758, 37.6947015474769]"
2290320100,동서대로,80,지방도,일반도로,이륜차,0,0,,"[126.703729070873, 37.6966094216825]; [126.704363000419, 37.6969209996589]; [126.706385000375, 37.6979009998548]; [126.707635708237, 37.6985005536875]"
2190208700,동서대로,80,지방도,일반도로,이륜차,0,0,,"[126.696042473973, 37.6935715172207]; [126.696888000574, 37.6937749998074]; [126.698008999293, 37.694087999918]; [126.698945999803, 37.6944069995709]; [126.698950999879, 37.6944089998828]; [126.699442122366, 37.6945969683946]"
2190202800,동서대로,80,지방도,일반도로,이륜차,0,0,,"[126.687096997207, 37.6920122910104]; [126.684320000475, 37.6915409998921]"
2190215100,동서대로,80,지방도,일반도로,이륜차,0,0,,"[126.703457072395, 37.6966027717385]; [126.702500906753, 37.6961267769671]"
2290320700,제2자유로,80,지방도,지하차도,이륜차,0,0,,"[126.708346449645, 37.6975834401634]; [126.708672557292, 37.6981541141013]; [126.708826076073, 37.6983934231638]; [126.709029261553, 37.6986914304277]; [126.709264056006, 37.6990165282318]; [126.709413058744, 37.6991971387089]; [126.709603451995, 37.6993973146459]; [126.709855553956, 37.69958093539]; [126.71009034662, 37.6997209086646]; [126.710266441544, 37.6998066987231]; [126.710474143334, 37.6999150643147]; [126.710654753903, 37.7000053697423]; [126.71085794031, 37.7001047048406]; [126.711083703228, 37.7002085556218]; [126.711327526356, 37.7003169217115]; [126.711394150121, 37.7003463900457]"
2290320000,동서대로,80,지방도,일반도로,이륜차,0,0,,"[126.69600230795, 37.6936858698467]; [126.694243999776, 37.6933289999831]; [126.692024000462, 37.6929169993961]; [126.691556295179, 37.6928267851437]"
2190179200,자유로,90,일반국도,일반도로,이륜차,0,0,,"[126.682672424188, 37.6939489995684]; [126.682612999273, 37.6935879995819]; [126.682250000033, 37.6920550001831]; [126.682012999327, 37.691230000545]; [126.681947545201, 37.691046802493]"
2290288300,산남로,40,시·군도,일반도로,모두통행가능,0,0,,"[126.703575828823, 37.6966587873931]; [126.703462388764, 37.6966837123007]; [126.703336506572, 37.6966679602051]; [126.703079107561, 37.6966354629666]; [126.702937197811, 37.6966175473945]; [126.702825112494, 37.6966030324205]"
2290319900,동서대로,80,지방도,일반도로,이륜차,0,0,,"[126.687129025834, 37.691896421096]; [126.688799999731, 37.6921910002664]; [126.690272999984, 37.6924570002418]; [126.691591558859, 37.6927113438687]"
2190202700,동서대로,80,지방도,일반도로,이륜차,0,0,,"[126.684339999663, 37.691422999792]; [126.687129025834, 37.691896421096]"
2190213700,덕산로,50,시·군도,일반도로,모두통행가능,0,0,,"[126.707502141681, 37.6951620933565]; [126.708156958538, 37.6951292027927]"
2290000400,자유로,90,일반국도,일반도로,이륜차,0,0,,"[126.682880528106, 37.6965200835722]; [126.68287645474, 37.6954537131343]; [126.682875173167, 37.6953632754537]; [126.682852613132, 37.6951871973312]"
2190211100,자유로,90,일반국도,일반도로,이륜차,0,0,,"[126.682797984527, 37.6939359035457]; [126.682800641497, 37.6939489630211]; [126.682928516361, 37.6947117443985]; [126.682984173494, 37.695150837163]; [126.682987418138, 37.6951763284828]"
2190203100,자유로,60,일반국도,일반도로,이륜차,0,0,,"[126.684320000475, 37.6915409998921]; [126.684262000154, 37.6915219998562]; [126.68400499979, 37.6915030000925]; [126.683758000005, 37.691505000346]; [126.683523000602, 37.6915280006399]; [126.683302999708, 37.6915819999901]; [126.683099999668, 37.6916599996939]; [126.682920000093, 37.6917649999933]; [126.682765000699, 37.6918880002431]; [126.682723000611, 37.6920669998253]; [126.682714000226, 37.6925000004363]; [126.682766000196, 37.6932920001724]; [126.682797984527, 37.6939359035457]"
2190171700,구산로,50,시·군도,교량,모두통행가능,0,0,,"[126.700697164294, 37.6840349683472]; [126.700741548863, 37.6842934001899]; [126.70076354778, 37.6844214659519]"
2190211000,덕산로,50,시·군도,일반도로,모두통행가능,0,0,,"[126.708156958538, 37.6951292027927]; [126.70858144199, 37.6951076209599]"
2190202400,제2자유로,80,지방도,일반도로,이륜차,0,0,,"[126.70768806243, 37.6950954806011]; [126.707722994223, 37.6913546461342]"
2190171600,자유로,90,일반국도,일반도로,이륜차,0,0,,"[126.67976978893, 37.68535202742]; [126.679638000642, 37.6847559998615]; [126.679551000133, 37.6842640000127]; [126.679526018572, 37.6839795305414]"
2190166800,송산로,30,지방도,일반도로,모두통행가능,0,0,,"[126.708323751517, 37.6829279381038]; [126.708630000488, 37.6829520000191]; [126.709618999681, 37.683043999831]; [126.71041999966, 37.6831360001919]; [126.711106000214, 37.6832110003771]; [126.71210600075, 37.6833019998986]; [126.712830000897, 37.6833690001664]; [126.713163239495, 37.6833976194437]"
2190158900,제2자유로,80,지방도,일반도로,이륜차,0,0,,"[126.707793994122, 37.6818045740756]; [126.707783001944, 37.6803722904438]"
2190163600,송산로,30,지방도,교량,모두통행가능,0,0,,"[126.69513082164, 37.6823807177254]; [126.695066047269, 37.6823659626429]; [126.694676172713, 37.6822573685178]; [126.694361985745, 37.6821649624845]; [126.694253293192, 37.6821288050765]"
2190213900,제2자유로,40,지방도,일반도로,이륜차,0,0,,"[126.707502141681, 37.6951620933565]; [126.707490999331, 37.6942249996165]; [126.707520000426, 37.6934500001152]; [126.707599000738, 37.6922500000599]; [126.707722994223, 37.6913546461342]"
