link_id,road_name,max_spd,rd_rank_h,rd_type_h,rest_veh_h,rest_w,rest_h,remark,coordinates
2450065800,수지로,60,시·군도,일반도로,모두통행가능,0,0,,"[127.081478717536, 37.3157057731997]; [127.081058462271, 37.315023615339]"
2450043600,성복2로,40,시·군도,일반도로,모두통행가능,0,0,,"[127.058219020748, 37.3189443211661]; [127.058498733168, 37.3190064796241]; [127.059996425936, 37.3192727393531]; [127.060033916471, 37.31927898787]"
2450059500,수지로,60,시·군도,일반도로,모두통행가능,0,0,,"[127.077365464042, 37.3114937116167]; [127.07792987927, 37.3118713180007]; [127.078845204893, 37.3124075581071]"
2450042200,-,60,시·군도,일반도로,모두통행가능,0,0,도로명없음,"[127.081913415163, 37.310130502438]; [127.081438760171, 37.3105147316553]; [127.081396417257, 37.3106064699128]; [127.081373671622, 37.3107429310579]; [127.081394555801, 37.3108543107255]; [127.081533615995, 37.310993370809]; [127.082038917318, 37.3115204826235]"
2450043000,성복1로163번길,60,시·군도,일반도로,모두통행가능,0,0,,"[127.061156070604, 37.3163003847804]; [127.06148941609, 37.3164012846308]; [127.06166189683, 37.3164690721145]"
2450043500,성복2로,40,시·군도,일반도로,모두통행가능,0,0,,"[127.061635477954, 37.3196470339764]; [127.061310765302, 37.3195909082698]"
2450059600,수지로,60,시·군도,일반도로,모두통행가능,0,0,,"[127.078765801607, 37.3124968094224]; [127.077830954116, 37.311966502627]; [127.077266842798, 37.3115658573515]"
2450074100,도마치로,60,시·군도,일반도로,모두통행가능,0,0,,"[127.057185858422, 37.3180338706966]; [127.057470384423, 37.3188790565586]"
2450061100,수지로,60,시·군도,일반도로,모두통행가능,0,0,,"[127.080240154204, 37.3133208794697]; [127.080441478902, 37.3134822747303]; [127.080725489275, 37.3139637248477]"
2450060000,성복2로,60,시·군도,일반도로,모두통행가능,0,0,,"[127.081096802319, 37.312395747244]; [127.08194873903, 37.3116042632593]"
2450067400,성복2로,30,시·군도,일반도로,모두통행가능,0,0,,"[127.068999685488, 37.3170160375586]; [127.069002329442, 37.3170142748719]; [127.069435766754, 37.3168944000745]; [127.06986367353, 37.3167963373806]; [127.07029432974, 37.3166644935441]; [127.070691392852, 37.3164880255814]; [127.071446486151, 37.3161284622904]; [127.07167547939, 37.3160603754568]"
2450059900,성복2로,60,시·군도,일반도로,모두통행가능,0,0,,"[127.082051379694, 37.3116747474301]; [127.081199441759, 37.312466231109]"
