node_id,node_name,nd_type_h,turn_type,remark,longitude,latitude
2380290800,장남면 원당리 615-4,교차로시·종점,무,,126.883192267612,37.9763654559388
2380290900,장남면 판부리 32-6,교차로시·종점,무,,126.875807853657,37.9962126515163
2380291000,장남면 판부리 1320-17,교차로시·종점,무,,126.875685084647,37.9962126512832
2380291100,장남면 원당리 609,교차로시·종점,무,,126.884159569344,37.9774398523417
2380291200,장남면 원당리 579-5,교차로시·종점,무,,126.884052628819,37.9775020704804
2380291500,장남면 원당리 635-2,교차로시·종점,무,,126.885917802882,37.9792367884948
2380291600,장남면 원당리 646-1,교차로시·종점,무,,126.885807161084,37.9792922441667
2380021208,원당리837-3,교차로시·종점,무,,126.879087618294,37.9811551422356
2380021209,원당리837-3,교차로시·종점,무,,126.87907099893,37.9810478332247
2380021210,원당리837-3,교차로시·종점,무,,126.878938276745,37.9810607108955
2380021211,원당리837-3,교차로시·종점,무,,126.878975482205,37.9811770855113
2380292100,장남면 원당리 420,교차로시·종점,무,,126.885610741921,37.9848562714017
2380292200,장남면 원당리 694-5,교차로시·종점,무,,126.885488352883,37.9848456965377
2380292500,장남면 고랑포리 75-13,교차로시·종점,무,,126.857963368279,37.9893604980807
2380292600,장남면 고랑포리 73-2,교차로시·종점,무,,126.857917972614,37.9894710214524
2380293100,장남면 원당리 1290-23,교차로시·종점,무,,126.88462740991,37.9890340779078
2380293200,장남면 원당리 762-11,교차로시·종점,무,,126.884589841078,37.9889211262003
2380293300,장남면 원당리 681-5,교차로시·종점,무,,126.883854041839,37.9816860086701
2380293400,장남면 원당리 694-3,교차로시·종점,무,,126.883758015277,37.9817632493282
2380294700,장남면 원당리 1289-1,교차로시·종점,무,,126.881600568307,37.9904761707695
2380294800,장남면 원당리 769-1,교차로시·종점,무,,126.881722638599,37.9904905060245
2380295500,장남면 원당리 1325-1,교차로시·종점,무,,126.88556702812,37.9861187620081
2380295600,장남면 원당리 514-3,교차로시·종점,무,,126.885689632608,37.9861118388917
2380295900,장남면 판부리 55,교차로시·종점,무,,126.878027055275,37.9938873600399
2380296000,장남면 판부리 55-1,교차로시·종점,무,,126.8780092766,37.9937704526786
2380296100,장남면 원당리 1101-5,교차로시·종점,무,,126.870793664763,37.9868733898473
2380296200,장남면 원당리 1134-5,교차로시·종점,무,,126.870745909081,37.9867637044758
2380296500,장남면 원당리 1290-17,교차로시·종점,무,,126.885001805947,37.9785078937011
2380296600,장남면 원당리 648-16,교차로시·종점,무,,126.884898923683,37.9785763817986
2380297100,장남면 원당리 587-7,교차로시·종점,무,,126.882545662682,37.9759694317796
2380297200,장남면 원당리 580,교차로시·종점,무,,126.882497336512,37.9760789066575
2380297500,장남면 원당리 1362-1,교차로시·종점,무,,126.882736079625,37.9761619431575
2380297600,장남면 원당리 615-30,교차로시·종점,무,,126.882813091039,37.9760681881723
2380297700,장남면 원당리 1067-1,교차로시·종점,무,,126.872540383244,37.9862884277165
2380297800,장남면 원당리 1083-8,교차로시·종점,무,,126.872588129959,37.9863981166447
2380297900,장남면 원당리 1102-1,교차로시·종점,무,,126.87020495503,37.9871768409471
2380298000,장남면 원당리 1134-5,교차로시·종점,무,,126.870122866398,37.9870862809106
2380298700,장남면 원당리 694-5,교차로시·종점,무,,126.885168379479,37.9833442564096
2380298800,장남면 원당리 1346-1,교차로시·종점,무,,126.885282778694,37.983297225755
2380299100,장남면 고랑포리 82-2,교차로시·종점,무,,126.856654076472,37.9890579273839
2380299200,장남면 고랑포리 83-2,교차로시·종점,무,,126.856616417475,37.9891708543039
2380299300,장남면 원당리 1390,교차로시·종점,무,,126.888873167175,37.9701094103346
2380299400,장남면 원당리 500-2,교차로시·종점,무,,126.888984537555,37.9701719836056
2380299700,장남면 원당리 674-3,교차로시·종점,무,,126.882396090647,37.9807274995338
2380299800,장남면 원당리 564,교차로시·종점,무,,126.882412255477,37.9808348517659
2380299900,장남면 자작리 95-6,교차로시·종점,무,,126.864371468381,37.9893972629216
2380300000,장남면 자작리 810,교차로시·종점,무,,126.864432981409,37.9895009941497
2380300100,장남면 고랑포리 6-4,교차로시·종점,무,,126.858706565991,37.9895516928557
2380300200,장남면 고랑포리 922,교차로시·종점,무,,126.8586611712,37.9896622167843
2380300700,장남면 원당리 801-3,교차로시·종점,무,,126.881487083085,37.9916730271223
2380300800,장남면 원당리 산42-2,교차로시·종점,무,,126.881378833755,37.9916130521253
2380301100,장남면 고랑포리 922,교차로시·종점,무,,126.861687401623,37.9904528210326
2380301200,장남면 고랑포리 20-2,교차로시·종점,무,,126.861738255717,37.9903443115286
2380046601,원당리687-4,교차로시·종점,무,,126.888702843582,37.9721287517376
2380046602,원당리687-4,교차로시·종점,무,,126.888637424862,37.9720338492907
2380301500,장남면 원당리 579-5,교차로시·종점,무,,126.883771466025,37.9771843853923
2380301600,장남면 원당리 613-3,교차로시·종점,무,,126.883880404954,37.9771256693177
2380301700,장남면 원당리 1311,교차로시·종점,무,,126.875347322407,37.9845905665962
2380301800,장남면 원당리 1057-1,교차로시·종점,무,,126.875250412516,37.9845143484951
2380302100,장남면 원당리 1325-1,교차로시·종점,무,,126.885729248137,37.9879901965482
2380302200,장남면 원당리 1324,교차로시·종점,무,,126.885851059562,37.988006945075
2380302500,장남면 원당리 산104-1,교차로시·종점,무,,126.884364916055,37.977667049901
2380302600,장남면 원당리 655-2,교차로시·종점,무,,126.884252013222,37.9777167916744
2380302700,장남면 판부리 32-6,교차로시·종점,무,,126.87583394183,37.9965408106807
2380302800,장남면 판부리 1320-17,교차로시·종점,무,,126.875711383642,37.9965487445233
2380302900,장남면 고랑포리 209-2,교차로시·종점,무,,126.845917496551,37.9874810413351
2380303000,장남면 고랑포리 209-6,교차로시·종점,무,,126.84579789912,37.9874288044209
2380303100,장남면 원당리 1306-2,교차로시·종점,무,,126.876059278955,37.9991633848617
2380303200,장남면 원당리 253-3,교차로시·종점,무,,126.87618107071,37.9991464373531
2380303300,장남면 원당리 1472-1,교차로시·종점,무,,126.864970044424,37.9892139135297
2380303400,장남면 자작리 811,교차로시·종점,무,,126.865017967297,37.9893235390393
2380303700,장남면 원당리 산42-2,교차로시·종점,무,,126.881574131058,37.9909527101446
2380303800,장남면 원당리 801-7,교차로시·종점,무,,126.881696841178,37.9909567982807
2380303900,장남면 원당리 1391,교차로시·종점,무,,126.888985648256,37.9699844378356
2380304000,장남면 원당리 701-5,교차로시·종점,무,,126.889096385093,37.9700477125074
2380304500,장남면 고랑포리 308-1,교차로시·종점,무,,126.840837295665,37.984021088827
2380304600,장남면 고랑포리 306-1,교차로시·종점,무,,126.84075323816,37.9841063062645
2380304700,장남면 고랑포리 107-1,교차로시·종점,무,,126.85526648756,37.9889320520079
2380304800,장남면 고랑포리 109-3,교차로시·종점,무,,126.855295077251,37.988816933899
2380305100,장남면 원당리 694-5,교차로시·종점,무,,126.885403659823,37.9837138609005
2380305200,장남면 원당리 1341,교차로시·종점,무,,126.885518722128,37.9836685526159
2380306100,장남면 원당리 1134-5,교차로시·종점,무,,126.871795491208,37.9864915336104
2380306200,장남면 원당리 1082-12,교차로시·종점,무,,126.871843236941,37.9866012228317
2380306300,장남면 원당리 1058-2,교차로시·종점,무,,126.874818068468,37.9850121140632
2380306400,장남면 원당리 1303-3,교차로시·종점,무,,126.874721158908,37.984935895799
2380306500,장남면 자작리 94-1,교차로시·종점,무,,126.864011770371,37.9899913959959
2380306600,장남면 자작리 88-3,교차로시·종점,무,,126.863893552364,37.989955854363
2380307100,장남면 판부리 산197-1,교차로시·종점,무,,126.874283890434,37.994635715911
2380307200,장남면 판부리 산197-1,교차로시·종점,무,,126.87435115578,37.9945350819803
2380307300,장남면 원당리 694-3,교차로시·종점,무,,126.884352212997,37.9822260375999
2380307400,장남면 원당리 681-3,교차로시·종점,무,,126.884448239468,37.9821487965205
2380307500,장남면 판부리 1320-9,교차로시·종점,무,,126.875812813385,37.9974794168791
2380307600,장남면 판부리 1468-1,교차로시·종점,무,,126.875935306738,37.9974703409933
2380307900,장남면 원당리 674-3,교차로시·종점,무,,126.879998642215,37.9783097072308
2380308000,장남면 원당리 1355,교차로시·종점,무,,126.879878002591,37.9782849831137
2380308700,최소노드배치점,최소노드배치점,무,,126.875835476518,37.9820605354415
2380308800,최소노드배치점,최소노드배치점,무,,126.875738400055,37.9819845155516
2380311100,최소노드배치점,최소노드배치점,무,,126.867042224176,37.9927366543135
2380311200,최소노드배치점,최소노드배치점,무,,126.866969429877,37.9928339142293
2380311500,최소노드배치점,최소노드배치점,무,,126.810152035692,37.9737253962908
2380311600,최소노드배치점,최소노드배치점,무,,126.814034907103,37.9761335570321
2380311700,최소노드배치점,최소노드배치점,무,,126.81400607714,37.9762392323002
2380311800,최소노드배치점,최소노드배치점,무,,126.818989197946,37.9765000635099
2380311900,최소노드배치점,최소노드배치점,무,,126.818974520164,37.9766075486515
2380312000,최소노드배치점,최소노드배치점,무,,126.823825843962,37.9773001662083
2380312100,최소노드배치점,최소노드배치점,무,,126.823821807351,37.9774082310693
2380312200,최소노드배치점,최소노드배치점,무,,126.828790721089,37.9773552917949
2380312300,최소노드배치점,최소노드배치점,무,,126.828811394005,37.9774621580348
2380312400,최소노드배치점,최소노드배치점,무,,126.832911885327,37.9792544963508
2380312500,최소노드배치점,최소노드배치점,무,,126.832828262527,37.979339976893
2380312600,최소노드배치점,최소노드배치점,무,,126.836855058109,37.9816621489649
2380312700,최소노드배치점,최소노드배치점,무,,126.836771873433,37.9817478994553
2380313000,최소노드배치점,최소노드배치점,무,,126.893612326909,37.9699925811036
2380313100,최소노드배치점,최소노드배치점,무,,126.893546778957,37.9698977350773
2380313200,최소노드배치점,최소노드배치점,무,,126.85216770913,37.988393501425
2380313300,최소노드배치점,최소노드배치점,무,,126.852142465808,37.9885092656141
2380313400,최소노드배치점,최소노드배치점,무,,126.870809813024,37.9930152537583
2380313500,최소노드배치점,최소노드배치점,무,,126.870804275858,37.9928973427215
2380021401,장남면 원당리 1346-1,교차로시·종점,무,,126.885124034495,37.9830108638159
2380021402,장남면 원당리 690-2,교차로시·종점,무,,126.885035542352,37.9829173667096
2380021403,장남면 원당리 697-2,교차로시·종점,무,,126.884940714035,37.982995956849
2380021404,장남면 원당리 1290-25,교차로시·종점,무,,126.885004914694,37.9830428827585
